,customer_id,age,annual_income,spending_score,gender_Female
0,d410ea53-6661-42a9-ad3a-f554b05fd2a7,-1.1455161464556023,0.798812670757216,1.3370587348240917,0.0
1,1770b26f-493f-46b6-837f-4237fb5a314e,0.1803351446537162,1.4420755186988066,1.5459285669507492,1.0
2,e81aa8eb-1767-4b77-87ce-1620dc732c5e,0.3697424719550474,-0.7432075580538204,0.8845074318830007,1.0
3,9795712a-ad19-47bf-8886-4f997d6046e3,-1.476978969232932,-1.0389526717553128,0.2230862968152524,0.0
4,64139426-2226-4cd6-bf09-91bce4b4db5e,-1.4296271374075993,0.8423169836903956,0.8845074318830007,0.0
5,7e211337-e92f-4140-8231-5c9ac7a2aa12,-0.5772941645516088,0.930033774791479,-0.3687115608769434,0.0
6,30661d57-eeb5-4886-970a-9c7d0f260ad8,-1.2875716419316008,1.0289089532396998,-0.4731464769402721,1.0
7,43417ade-6b17-431e-ae76-d8ed26aa46ac,-1.4296271374075993,-0.7515524240630005,-1.1693792506957967,0.0
8,86f73b1a-6a91-4d7e-ad21-0aefcf6111cc,1.3641309402870363,-1.186652972197613,-0.5775813930036008,0.0
9,b20fe0a0-e254-4116-b804-5403bb2f59ea,0.3697424719550474,-0.8860655394586832,-1.656742192324664,1.0
10,49ba3e9d-a590-4303-b443-e794d0364c11,-0.8140533236782728,1.1641302338701065,0.8496957931952246,0.0
11,4be5f5b0-83f6-4bd2-9056-18a8d5414066,0.4170943037803802,-0.3902158979453151,1.0237539866341057,1.0
12,eb0e4ebc-fcc1-424f-b083-81987583ecc6,-1.3822753055822663,-0.4242652480148825,-1.1693792506957967,0.0
13,caa4ad5a-51b2-4af1-91cb-e2802f620239,-1.0508124828049368,0.9598341334527024,1.5807402056385254,1.0
14,0c9d0e0d-a601-488c-9f3f-f036f2bdb536,-0.1511276781236134,0.4849232153660385,1.2674354574485394,1.0
15,dc35a079-c3db-44f4-8612-d0af9daea414,0.464446135605713,-1.4713353965566598,1.0585656253218818,1.0
16,b43f995c-c9ab-4c58-8f71-949de233ac71,-1.6663862965342633,1.702259253856591,1.0933772640096582,0.0
17,51d7be3e-84c9-464a-85e8-0a95b568d90e,1.6482419312390333,-1.3595792666768376,1.6155518443263015,0.0
18,8bbbdbbe-7f8a-4c9c-afed-f6969f49e9ac,0.5117979674310459,-0.4301219659020593,-1.656742192324664,0.0
19,baa61fc0-4a1f-4210-916b-669d1ec44dbd,-1.3349234737569335,-1.229238584285745,-1.343437444134678,0.0
20,05948202-e483-482a-9c02-6a655498002b,-1.5716826328835976,1.7251693561799593,-0.0554068126869574,0.0
21,6d6d557d-41c3-4992-9ef3-f7d113c78649,0.7485571265577099,1.0351676027465848,-0.5079581156280484,0.0
22,dd6223b5-5aae-468b-b936-618b513d4e70,-1.4296271374075993,-0.0106201925323137,-1.5523072762613352,0.0
23,9c702610-d6ce-48fe-9857-9e295e161ceb,-0.7193496600276071,-1.1776764993574624,-0.5079581156280484,1.0
24,1fd446a8-109c-4314-92a2-a1e731923744,0.3223906401297146,0.6096559946821546,-0.1946533674380623,0.0
25,65348b4f-9170-4edc-b035-cc484416face,-1.6663862965342633,1.58378512404736,0.2230862968152524,1.0
26,c2fd4929-fc3e-423a-8dd9-1fb239ef4de6,1.174723612985705,-0.0036916569925816,-1.517495637573559,0.0
27,eb6d1dfc-5b3a-4ade-8521-71db4659ad13,0.3223906401297146,-1.3706036768174057,-1.2390025280713493,1.0
28,896aef6f-4dc1-4b4a-8805-68ced6971458,0.8906126220337083,1.1716520970389317,0.1534630194396999,1.0
